Customer ID,Segment,Total Orders,Total Items Ordered,Total Revenue CAD,Total Returns CAD,Return Rate %,Total COGS CAD,Total Return Processing Cost CAD,Total Shipping Cost CAD,Total Net Profit CAD,Profitable
CUST11686,Serial Returner,5,6,707.95,265.5,37.5,240.0,51.0,42.5,76.95,Yes
CUST11687,Serial Returner,7,10,663.76,251.59,37.9,400.0,64.5,59.5,68.17,Yes
CUST11688,Occasional Returner,2,3,272.42,89.52,32.9,120.0,23.5,17.0,46.4,Yes
CUST11689,Bracket Buyer,4,11,1766.77,1022.06,57.8,440.0,128.5,34.0,-85.79,No
CUST11690,Loyal Buyer,6,7,654.62,239.95,36.7,280.0,27.5,51.0,120.17,Yes
CUST11691,Serial Returner,5,8,593.84,203.93,34.3,320.0,49.0,42.5,70.41,Yes
CUST11692,Occasional Returner,4,4,395.8,218.27,55.1,160.0,47.0,34.0,-35.47,No
CUST11693,Occasional Returner,3,5,397.83,196.31,49.3,200.0,27.5,25.5,6.52,Yes
CUST11694,Occasional Returner,4,5,533.03,160.12,30.0,200.0,25.5,34.0,73.41,Yes
CUST11695,Occasional Returner,3,5,436.32,0,0.0,200.0,0,25.5,190.82,Yes
CUST11696,Serial Returner,4,7,1026.06,273.4,26.6,280.0,51.0,34.0,269.66,Yes
CUST11697,Loyal Buyer,5,5,533.73,0,0.0,200.0,0,42.5,313.23,Yes
CUST11698,Bracket Buyer,6,17,2013.12,404.62,20.1,680.0,88.5,51.0,643.0,Yes
CUST11699,Loyal Buyer,9,11,1136.58,130.22,11.5,440.0,25.5,76.5,448.36,Yes
CUST11700,Occasional Returner,2,3,300.42,171.95,57.2,120.0,45.0,17.0,-53.53,No
CUST11701,Occasional Returner,10,13,1206.54,221.77,18.4,520.0,80.0,85.0,405.77,Yes
CUST11702,Bracket Buyer,9,25,1886.0,1124.06,59.6,1000.0,244.0,76.5,-240.56,No
CUST11703,Occasional Returner,3,4,184.64,41.61,22.5,160.0,19.5,25.5,34.03,Yes
CUST11704,Loyal Buyer,7,8,1003.44,0,0.0,320.0,0,59.5,561.94,Yes
CUST11705,Occasional Returner,7,12,1076.45,196.84,18.3,480.0,45.0,59.5,363.11,Yes
CUST11706,Serial Returner,10,20,1788.57,655.06,36.6,800.0,149.0,85.0,251.51,Yes
CUST11707,Occasional Returner,4,6,444.59,65.93,14.8,240.0,17.5,34.0,201.16,Yes
CUST11708,Occasional Returner,12,14,1732.87,793.2,45.8,560.0,154.5,102.0,83.17,Yes
CUST11709,Loyal Buyer,7,7,883.91,45.04,5.1,280.0,19.5,59.5,465.87,Yes
CUST11710,Occasional Returner,5,6,751.47,73.08,9.7,240.0,23.5,42.5,298.39,Yes
CUST11711,Loyal Buyer,11,13,954.67,46.08,4.8,520.0,19.5,93.5,459.59,Yes
CUST11712,Serial Returner,12,20,1407.3,572.24,40.7,800.0,189.5,102.0,29.56,Yes
CUST11713,Occasional Returner,3,4,440.91,47.45,10.8,160.0,19.5,25.5,216.46,Yes
CUST11714,Bracket Buyer,8,23,1847.58,585.59,31.7,920.0,130.0,68.0,419.99,Yes
CUST11715,Loyal Buyer,7,7,698.5,0,0.0,280.0,0,59.5,415.0,Yes
CUST11716,Serial Returner,6,11,1128.72,247.16,21.9,440.0,86.0,51.0,308.56,Yes
CUST11717,Serial Returner,1,2,107.52,0,0.0,80.0,0,8.5,55.02,Yes
CUST11718,Occasional Returner,4,6,498.72,143.83,28.8,240.0,41.0,34.0,83.89,Yes
CUST11719,Occasional Returner,6,8,1370.03,646.89,47.2,320.0,82.5,51.0,99.64,Yes
CUST11720,Bracket Buyer,5,13,1761.52,740.82,42.1,520.0,98.5,42.5,203.7,Yes
CUST11721,Bracket Buyer,5,14,1639.11,807.19,49.2,560.0,132.0,42.5,75.42,Yes
CUST11722,Loyal Buyer,4,5,492.08,0,0.0,200.0,0,34.0,270.08,Yes
CUST11723,Serial Returner,7,12,1219.61,282.09,23.1,480.0,47.0,59.5,377.02,Yes
CUST11724,Occasional Returner,3,5,545.96,0,0.0,200.0,0,25.5,300.46,Yes
CUST11725,Occasional Returner,3,3,284.16,56.45,19.9,120.0,19.5,25.5,82.71,Yes
CUST11726,Bracket Buyer,5,15,1501.71,166.86,11.1,600.0,39.5,42.5,760.85,Yes
CUST11727,Bracket Buyer,4,11,998.58,644.13,64.5,440.0,118.0,34.0,-189.55,No
CUST11728,Occasional Returner,8,12,1106.82,202.8,18.3,480.0,60.5,68.0,309.52,Yes
CUST11729,Occasional Returner,4,7,616.77,107.11,17.4,280.0,23.5,34.0,230.16,Yes
CUST11730,Occasional Returner,2,2,117.74,73.16,62.1,80.0,17.5,17.0,-27.92,No
CUST11731,Occasional Returner,4,4,357.15,357.15,100.0,160.0,88.0,34.0,-238.0,No
CUST11732,Serial Returner,9,18,1546.14,452.96,29.3,720.0,127.0,76.5,249.68,Yes
CUST11733,Bracket Buyer,7,20,1878.5,1010.96,53.8,800.0,175.0,59.5,13.04,Yes
CUST11734,Loyal Buyer,7,8,754.74,52.34,6.9,320.0,19.5,59.5,335.4,Yes
CUST11735,Serial Returner,8,12,1187.27,396.28,33.4,480.0,96.0,68.0,144.99,Yes
CUST11736,Bracket Buyer,6,17,1565.86,681.32,43.5,680.0,135.5,51.0,74.04,Yes
CUST11737,Occasional Returner,7,8,505.25,91.49,18.1,320.0,39.0,59.5,149.26,Yes
CUST11738,Occasional Returner,2,2,144.72,54.77,37.8,80.0,19.5,17.0,5.45,Yes
CUST11739,Bracket Buyer,3,6,644.26,322.13,50.0,240.0,70.5,25.5,-25.87,No
CUST11740,Occasional Returner,4,8,1033.38,226.51,21.9,320.0,27.5,34.0,357.37,Yes
CUST11741,Serial Returner,6,10,991.96,236.51,23.8,400.0,62.5,51.0,291.95,Yes
CUST11742,Loyal Buyer,7,7,559.22,209.49,37.5,280.0,27.5,59.5,60.73,Yes
CUST11743,Occasional Returner,6,8,946.46,314.82,33.3,320.0,51.0,51.0,181.64,Yes
CUST11744,Occasional Returner,6,8,607.35,111.63,18.4,320.0,25.5,51.0,191.22,Yes
CUST11745,Loyal Buyer,7,8,742.1,0,0.0,320.0,0,59.5,368.6,Yes
CUST11746,Bracket Buyer,2,5,318.78,47.85,15.0,200.0,19.5,17.0,136.43,Yes
CUST11747,Loyal Buyer,5,5,487.3,0,0.0,200.0,0,42.5,270.8,Yes
CUST11748,Loyal Buyer,7,7,618.77,46.78,7.6,280.0,19.5,59.5,276.99,Yes
CUST11749,Serial Returner,4,5,404.59,361.85,89.4,200.0,92.0,34.0,-231.26,No
CUST11750,Loyal Buyer,8,9,707.1,0,0.0,360.0,0,68.0,395.1,Yes
CUST11751,Loyal Buyer,9,9,728.38,0,0.0,360.0,0,76.5,377.88,Yes
CUST11752,Loyal Buyer,6,7,750.88,0,0.0,280.0,0,51.0,385.88,Yes
CUST11753,Loyal Buyer,7,7,778.33,0,0.0,280.0,0,59.5,450.83,Yes
CUST11754,Occasional Returner,1,2,171.06,0,0.0,80.0,0,8.5,98.56,Yes
CUST11755,Loyal Buyer,3,4,471.0,0,0.0,160.0,0,25.5,271.5,Yes
CUST11756,Serial Returner,10,16,1487.57,476.46,32.0,640.0,117.5,85.0,280.61,Yes
CUST11757,Loyal Buyer,6,6,744.65,0,0.0,240.0,0,51.0,431.65,Yes
CUST11758,Occasional Returner,2,2,229.92,0,0.0,80.0,0,17.0,128.92,Yes
CUST11759,Occasional Returner,5,7,887.54,345.2,38.9,280.0,55.0,42.5,102.84,Yes
CUST11760,Occasional Returner,4,5,541.43,123.71,22.8,200.0,43.0,34.0,110.72,Yes
CUST11761,Occasional Returner,6,10,1304.44,0,0.0,400.0,0,51.0,851.44,Yes
CUST11762,Serial Returner,3,5,666.17,263.79,39.6,200.0,27.5,25.5,139.38,Yes
CUST11763,Bracket Buyer,5,15,1245.76,331.45,26.6,600.0,96.5,42.5,301.31,Yes
CUST11764,Bracket Buyer,6,18,1279.63,387.56,30.3,720.0,71.0,51.0,360.07,Yes
CUST11765,Loyal Buyer,4,5,504.76,0,0.0,200.0,0,34.0,274.76,Yes
CUST11766,Serial Returner,6,9,905.44,617.29,68.2,360.0,115.5,51.0,-202.35,No
CUST11767,Loyal Buyer,8,9,774.22,83.21,10.7,360.0,17.5,68.0,315.51,Yes
CUST11768,Loyal Buyer,8,8,972.52,94.5,9.7,320.0,23.5,68.0,418.52,Yes
CUST11769,Bracket Buyer,9,21,1450.85,780.34,53.8,840.0,198.0,76.5,-103.99,No
CUST11770,Loyal Buyer,6,7,549.94,58.11,10.6,280.0,19.5,51.0,219.33,Yes
CUST11771,Bracket Buyer,4,11,588.57,376.82,64.0,440.0,104.0,34.0,-120.25,No
CUST11772,Loyal Buyer,11,12,943.97,61.07,6.5,480.0,17.5,93.5,445.9,Yes
CUST11773,Occasional Returner,7,8,513.72,104.16,20.3,320.0,39.0,59.5,131.06,Yes
CUST11774,Occasional Returner,2,3,475.22,0,0.0,120.0,0,17.0,276.22,Yes
CUST11775,Loyal Buyer,5,6,594.42,0,0.0,240.0,0,42.5,319.92,Yes
CUST11776,Serial Returner,7,11,1719.15,339.22,19.7,440.0,53.0,59.5,639.43,Yes
CUST11777,Loyal Buyer,11,12,1453.69,321.56,22.1,480.0,70.5,93.5,460.13,Yes
CUST11778,Occasional Returner,7,10,1302.67,617.85,47.4,400.0,108.0,59.5,41.32,Yes
CUST11779,Loyal Buyer,7,8,1023.8,0,0.0,320.0,0,59.5,618.3,Yes
CUST11780,Bracket Buyer,6,10,1017.0,308.58,30.3,400.0,64.5,51.0,198.92,Yes
CUST11781,Loyal Buyer,7,10,1208.83,95.84,7.9,400.0,23.5,59.5,549.99,Yes
CUST11782,Bracket Buyer,2,6,634.08,141.44,22.3,240.0,25.5,17.0,228.14,Yes
CUST11783,Loyal Buyer,4,5,494.92,0,0.0,200.0,0,34.0,256.92,Yes
CUST11784,Loyal Buyer,7,7,749.63,107.94,14.4,280.0,23.5,59.5,280.69,Yes
CUST11785,Loyal Buyer,8,8,637.55,45.75,7.2,320.0,19.5,68.0,266.3,Yes
CUST11786,Occasional Returner,3,5,304.5,115.99,38.1,200.0,43.0,25.5,-3.99,No
CUST11787,Occasional Returner,5,6,611.34,209.63,34.3,240.0,27.5,42.5,89.71,Yes
CUST11788,Loyal Buyer,8,9,680.68,50.41,7.4,360.0,19.5,68.0,296.77,Yes
CUST11789,Loyal Buyer,7,8,841.45,47.46,5.6,320.0,19.5,59.5,384.99,Yes
CUST11790,Occasional Returner,4,7,546.3,70.45,12.9,280.0,23.5,34.0,200.35,Yes
CUST11791,Occasional Returner,8,10,998.31,417.33,41.8,400.0,76.5,68.0,52.48,Yes
CUST11792,Occasional Returner,3,4,533.46,127.29,23.9,160.0,25.5,25.5,147.17,Yes
CUST11793,Loyal Buyer,5,6,478.58,61.23,12.8,240.0,17.5,42.5,187.35,Yes
CUST11794,Occasional Returner,5,7,499.08,0,0.0,280.0,0,42.5,254.58,Yes
CUST11795,Loyal Buyer,7,8,771.45,53.82,7.0,320.0,19.5,59.5,364.63,Yes
CUST11796,Occasional Returner,5,8,638.47,60.16,9.4,320.0,17.5,42.5,294.31,Yes
CUST11797,Bracket Buyer,4,11,1962.45,1108.58,56.5,440.0,132.5,34.0,-40.63,No
CUST11798,Serial Returner,8,13,1535.76,800.43,52.1,520.0,166.5,68.0,-59.17,No
CUST11799,Loyal Buyer,6,6,606.92,0,0.0,240.0,0,51.0,339.92,Yes
CUST11800,Occasional Returner,6,7,545.45,230.73,42.3,280.0,43.0,51.0,28.72,Yes
