Order ID,Customer ID,Customer Segment,Order Date,Month,Category,Items Ordered,Order Value CAD,COGS CAD,Shipping Cost CAD,Returned,Items Returned,Return Value CAD,Return Processing Cost CAD,Return Shipping Cost CAD,Return Reason,Gross Profit CAD,Net Profit CAD
ORD27557,CUST11288,Serial Returner,2024-06-04,2024-06,Outerwear,1,191.88,78,8.5,Yes,1,191.88,18,9.5,Did not match description,105.38,-114.0
ORD27895,CUST11346,Loyal Buyer,2024-06-04,2024-06,Outerwear,1,189.56,78,8.5,No,0,0,0,0,Not returned,103.06,103.06
ORD27938,CUST11352,Serial Returner,2024-06-04,2024-06,Footwear,2,253.48,104,8.5,No,0,0,0,0,Not returned,140.98,140.98
ORD28068,CUST11374,Loyal Buyer,2024-06-04,2024-06,Footwear,1,150.38,52,8.5,No,0,0,0,0,Not returned,89.88,89.88
ORD28391,CUST11425,Loyal Buyer,2024-06-04,2024-06,Tops,1,40.13,16,8.5,No,0,0,0,0,Not returned,15.63,15.63
ORD28723,CUST11479,Serial Returner,2024-06-04,2024-06,Tops,1,53.84,16,8.5,No,0,0,0,0,Not returned,29.34,29.34
ORD29415,CUST11596,Occasional Returner,2024-06-04,2024-06,Tops,1,58.43,16,8.5,Yes,1,58.43,10,9.5,Ordered multiple sizes,33.93,-44.0
ORD29670,CUST11640,Loyal Buyer,2024-06-04,2024-06,Footwear,2,295.56,104,8.5,No,0,0,0,0,Not returned,183.06,183.06
ORD29749,CUST11652,Loyal Buyer,2024-06-04,2024-06,Denim,1,85.96,32,8.5,No,0,0,0,0,Not returned,45.46,45.46
ORD30022,CUST11703,Occasional Returner,2024-06-04,2024-06,Tops,1,31.11,16,8.5,No,0,0,0,0,Not returned,6.61,6.61
ORD30431,CUST11773,Occasional Returner,2024-06-04,2024-06,Tops,1,48.5,16,8.5,Yes,1,48.5,10,9.5,Ordered multiple sizes,24.0,-44.0
ORD30518,CUST11788,Loyal Buyer,2024-06-04,2024-06,Accessories,1,58.39,22,8.5,No,0,0,0,0,Not returned,27.89,27.89
ORD20396,CUST10070,Occasional Returner,2024-06-05,2024-06,Tops,2,119.26,32,8.5,Yes,1,59.63,10,9.5,Wrong size,78.76,-0.37
ORD20691,CUST10121,Occasional Returner,2024-06-05,2024-06,Tops,2,129.5,32,8.5,Yes,1,64.75,10,9.5,Wrong size,89.0,4.75
ORD21620,CUST10279,Loyal Buyer,2024-06-05,2024-06,Denim,1,115.96,32,8.5,No,0,0,0,0,Not returned,75.46,75.46
ORD21746,CUST10299,Occasional Returner,2024-06-05,2024-06,Denim,2,223.02,64,8.5,No,0,0,0,0,Not returned,150.52,150.52
ORD21771,CUST10304,Loyal Buyer,2024-06-05,2024-06,Denim,1,110.69,32,8.5,No,0,0,0,0,Not returned,70.19,70.19
ORD21791,CUST10307,Loyal Buyer,2024-06-05,2024-06,Footwear,1,147.0,52,8.5,No,0,0,0,0,Not returned,86.5,86.5
ORD21858,CUST10320,Occasional Returner,2024-06-05,2024-06,Accessories,1,74.35,22,8.5,Yes,1,74.35,8,9.5,Did not match description,43.85,-48.0
ORD22698,CUST10457,Bracket Buyer,2024-06-05,2024-06,Footwear,3,433.02,156,8.5,No,0,0,0,0,Not returned,268.52,268.52
ORD22867,CUST10486,Loyal Buyer,2024-06-05,2024-06,Outerwear,2,389.58,156,8.5,No,0,0,0,0,Not returned,225.08,225.08
ORD23061,CUST10514,Loyal Buyer,2024-06-05,2024-06,Accessories,1,83.32,22,8.5,No,0,0,0,0,Not returned,52.82,52.82
ORD23247,CUST10543,Loyal Buyer,2024-06-05,2024-06,Outerwear,1,230.96,78,8.5,No,0,0,0,0,Not returned,144.46,144.46
ORD24189,CUST10708,Loyal Buyer,2024-06-05,2024-06,Denim,1,73.57,32,8.5,No,0,0,0,0,Not returned,33.07,33.07
ORD24777,CUST10804,Loyal Buyer,2024-06-05,2024-06,Tops,1,39.42,16,8.5,No,0,0,0,0,Not returned,14.92,14.92
ORD25104,CUST10861,Loyal Buyer,2024-06-05,2024-06,Tops,1,54.74,16,8.5,No,0,0,0,0,Not returned,30.24,30.24
ORD25560,CUST10936,Loyal Buyer,2024-06-05,2024-06,Tops,1,56.22,16,8.5,No,0,0,0,0,Not returned,31.72,31.72
ORD26550,CUST11111,Bracket Buyer,2024-06-05,2024-06,Footwear,3,396.39,156,8.5,Yes,2,264.26,32,9.5,Ordered multiple sizes,231.89,-73.87
ORD27765,CUST11321,Loyal Buyer,2024-06-05,2024-06,Outerwear,1,175.44,78,8.5,No,0,0,0,0,Not returned,88.94,88.94
ORD28383,CUST11425,Loyal Buyer,2024-06-05,2024-06,Tops,1,51.94,16,8.5,No,0,0,0,0,Not returned,27.44,27.44
ORD28930,CUST11513,Occasional Returner,2024-06-05,2024-06,Denim,2,175.16,64,8.5,Yes,1,87.58,14,9.5,Wrong size,102.66,-8.42
ORD29468,CUST11605,Occasional Returner,2024-06-05,2024-06,Accessories,1,46.32,22,8.5,No,0,0,0,0,Not returned,15.82,15.82
ORD29656,CUST11638,Serial Returner,2024-06-05,2024-06,Footwear,2,216.84,104,8.5,Yes,1,108.42,16,9.5,Wrong size,104.34,-29.58
ORD29674,CUST11641,Serial Returner,2024-06-05,2024-06,Tops,2,120.48,32,8.5,No,0,0,0,0,Not returned,79.98,79.98
ORD29722,CUST11648,Loyal Buyer,2024-06-05,2024-06,Accessories,1,75.7,22,8.5,No,0,0,0,0,Not returned,45.2,45.2
ORD30533,CUST11790,Occasional Returner,2024-06-05,2024-06,Denim,1,70.45,32,8.5,Yes,1,70.45,14,9.5,Wrong size,29.95,-64.0
ORD20805,CUST10141,Loyal Buyer,2024-06-06,2024-06,Footwear,1,138.21,52,8.5,No,0,0,0,0,Not returned,77.71,77.71
ORD21163,CUST10203,Occasional Returner,2024-06-06,2024-06,Outerwear,1,210.38,78,8.5,Yes,1,210.38,18,9.5,Wrong size,123.88,-114.0
ORD21219,CUST10211,Loyal Buyer,2024-06-06,2024-06,Tops,1,47.79,16,8.5,No,0,0,0,0,Not returned,23.29,23.29
ORD21717,CUST10294,Occasional Returner,2024-06-06,2024-06,Tops,2,68.14,32,8.5,No,0,0,0,0,Not returned,27.64,27.64
ORD21815,CUST10310,Occasional Returner,2024-06-06,2024-06,Tops,2,130.44,32,8.5,No,0,0,0,0,Not returned,89.94,89.94
ORD22834,CUST10479,Serial Returner,2024-06-06,2024-06,Denim,2,200.26,64,8.5,Yes,1,100.13,14,9.5,Did not match description,127.76,4.13
ORD23865,CUST10649,Occasional Returner,2024-06-06,2024-06,Tops,1,48.7,16,8.5,No,0,0,0,0,Not returned,24.2,24.2
ORD24407,CUST10741,Occasional Returner,2024-06-06,2024-06,Tops,1,56.07,16,8.5,No,0,0,0,0,Not returned,31.57,31.57
ORD25091,CUST10859,Serial Returner,2024-06-06,2024-06,Denim,2,157.22,64,8.5,No,0,0,0,0,Not returned,84.72,84.72
ORD25719,CUST10964,Bracket Buyer,2024-06-06,2024-06,Accessories,3,235.71,66,8.5,Yes,2,157.14,16,9.5,Ordered multiple sizes,161.21,-21.43
ORD25837,CUST10983,Bracket Buyer,2024-06-06,2024-06,Tops,2,94.8,32,8.5,Yes,1,47.4,10,9.5,Ordered multiple sizes,54.3,-12.6
ORD25883,CUST10993,Loyal Buyer,2024-06-06,2024-06,Outerwear,2,289.34,156,8.5,No,0,0,0,0,Not returned,124.84,124.84
ORD25947,CUST11003,Occasional Returner,2024-06-06,2024-06,Outerwear,1,216.32,78,8.5,No,0,0,0,0,Not returned,129.82,129.82
ORD26520,CUST11105,Loyal Buyer,2024-06-06,2024-06,Denim,1,84.68,32,8.5,No,0,0,0,0,Not returned,44.18,44.18
ORD27323,CUST11247,Occasional Returner,2024-06-06,2024-06,Tops,1,46.07,16,8.5,No,0,0,0,0,Not returned,21.57,21.57
ORD27634,CUST11300,Occasional Returner,2024-06-06,2024-06,Denim,1,88.74,32,8.5,Yes,1,88.74,14,9.5,Ordered multiple sizes,48.24,-64.0
ORD28076,CUST11375,Bracket Buyer,2024-06-06,2024-06,Denim,2,197.0,64,8.5,Yes,1,98.5,14,9.5,Ordered multiple sizes,124.5,2.5
ORD28629,CUST11463,Occasional Returner,2024-06-06,2024-06,Accessories,1,73.6,22,8.5,No,0,0,0,0,Not returned,43.1,43.1
ORD28894,CUST11506,Occasional Returner,2024-06-06,2024-06,Accessories,1,65.35,22,8.5,No,0,0,0,0,Not returned,34.85,34.85
ORD29159,CUST11553,Loyal Buyer,2024-06-06,2024-06,Tops,1,41.65,16,8.5,No,0,0,0,0,Not returned,17.15,17.15
ORD29247,CUST11567,Occasional Returner,2024-06-06,2024-06,Accessories,1,66.92,22,8.5,Yes,1,66.92,8,9.5,Changed mind,36.42,-48.0
ORD29254,CUST11568,Loyal Buyer,2024-06-06,2024-06,Footwear,1,147.18,52,8.5,No,0,0,0,0,Not returned,86.68,86.68
ORD29405,CUST11594,Occasional Returner,2024-06-06,2024-06,Denim,2,207.5,64,8.5,No,0,0,0,0,Not returned,135.0,135.0
ORD29603,CUST11627,Loyal Buyer,2024-06-06,2024-06,Denim,1,94.63,32,8.5,No,0,0,0,0,Not returned,54.13,54.13
ORD29710,CUST11647,Loyal Buyer,2024-06-06,2024-06,Footwear,1,120.76,52,8.5,No,0,0,0,0,Not returned,60.26,60.26
ORD30148,CUST11722,Loyal Buyer,2024-06-06,2024-06,Footwear,1,138.5,52,8.5,No,0,0,0,0,Not returned,78.0,78.0
ORD30565,CUST11796,Occasional Returner,2024-06-06,2024-06,Accessories,2,120.32,44,8.5,Yes,1,60.16,8,9.5,Quality issue,67.82,-9.84
ORD20592,CUST10101,Loyal Buyer,2024-06-07,2024-06,Outerwear,1,195.64,78,8.5,No,0,0,0,0,Not returned,109.14,109.14
ORD21055,CUST10180,Occasional Returner,2024-06-07,2024-06,Footwear,2,235.76,104,8.5,No,0,0,0,0,Not returned,123.26,123.26
ORD21211,CUST10210,Loyal Buyer,2024-06-07,2024-06,Footwear,2,258.84,104,8.5,No,0,0,0,0,Not returned,146.34,146.34
ORD21624,CUST10280,Loyal Buyer,2024-06-07,2024-06,Outerwear,1,216.87,78,8.5,No,0,0,0,0,Not returned,130.37,130.37
ORD21730,CUST10296,Occasional Returner,2024-06-07,2024-06,Tops,1,41.78,16,8.5,No,0,0,0,0,Not returned,17.28,17.28
ORD22136,CUST10368,Loyal Buyer,2024-06-07,2024-06,Outerwear,1,177.74,78,8.5,No,0,0,0,0,Not returned,91.24,91.24
ORD22303,CUST10390,Serial Returner,2024-06-07,2024-06,Tops,1,45.43,16,8.5,No,0,0,0,0,Not returned,20.93,20.93
ORD22508,CUST10424,Occasional Returner,2024-06-07,2024-06,Footwear,1,135.33,52,8.5,Yes,1,135.33,16,9.5,Wrong size,74.83,-86.0
ORD22831,CUST10479,Serial Returner,2024-06-07,2024-06,Accessories,1,59.18,22,8.5,Yes,1,59.18,8,9.5,Wrong size,28.68,-48.0
ORD23211,CUST10538,Bracket Buyer,2024-06-07,2024-06,Tops,3,160.26,48,8.5,Yes,2,106.84,20,9.5,Ordered multiple sizes,103.76,-32.58
ORD23449,CUST10578,Loyal Buyer,2024-06-07,2024-06,Denim,1,109.86,32,8.5,No,0,0,0,0,Not returned,69.36,69.36
ORD23733,CUST10624,Bracket Buyer,2024-06-07,2024-06,Denim,2,114.1,64,8.5,No,0,0,0,0,Not returned,41.6,41.6
ORD23902,CUST10656,Occasional Returner,2024-06-07,2024-06,Accessories,2,120.56,44,8.5,No,0,0,0,0,Not returned,68.06,68.06
ORD24472,CUST10751,Loyal Buyer,2024-06-07,2024-06,Denim,1,119.45,32,8.5,Yes,1,119.45,14,9.5,Wrong size,78.95,-64.0
ORD24511,CUST10757,Loyal Buyer,2024-06-07,2024-06,Tops,1,50.55,16,8.5,No,0,0,0,0,Not returned,26.05,26.05
ORD24769,CUST10802,Occasional Returner,2024-06-07,2024-06,Footwear,2,257.18,104,8.5,No,0,0,0,0,Not returned,144.68,144.68
ORD27183,CUST11220,Serial Returner,2024-06-07,2024-06,Tops,2,95.8,32,8.5,No,0,0,0,0,Not returned,55.3,55.3
ORD27321,CUST11246,Serial Returner,2024-06-07,2024-06,Tops,2,125.32,32,8.5,Yes,1,62.66,10,9.5,Wrong size,84.82,2.66
ORD27456,CUST11270,Serial Returner,2024-06-07,2024-06,Denim,2,190.96,64,8.5,Yes,1,95.48,14,9.5,Quality issue,118.46,-0.52
ORD27505,CUST11279,Occasional Returner,2024-06-07,2024-06,Accessories,2,100.08,44,8.5,Yes,1,50.04,8,9.5,Changed mind,47.58,-19.96
ORD27778,CUST11323,Loyal Buyer,2024-06-07,2024-06,Outerwear,1,219.02,78,8.5,No,0,0,0,0,Not returned,132.52,132.52
ORD28376,CUST11424,Loyal Buyer,2024-06-07,2024-06,Denim,1,104.82,32,8.5,No,0,0,0,0,Not returned,64.32,64.32
ORD28441,CUST11433,Bracket Buyer,2024-06-07,2024-06,Outerwear,3,585.99,234,8.5,Yes,2,390.66,36,9.5,Ordered multiple sizes,343.49,-92.67
ORD29921,CUST11683,Serial Returner,2024-06-07,2024-06,Tops,2,110.24,32,8.5,No,0,0,0,0,Not returned,69.74,69.74
ORD30005,CUST11701,Occasional Returner,2024-06-07,2024-06,Tops,2,91.42,32,8.5,No,0,0,0,0,Not returned,50.92,50.92
ORD20111,CUST10022,Loyal Buyer,2024-06-08,2024-06,Accessories,1,68.49,22,8.5,No,0,0,0,0,Not returned,37.99,37.99
ORD20275,CUST10052,Bracket Buyer,2024-06-08,2024-06,Outerwear,2,525.16,156,8.5,Yes,1,262.58,18,9.5,Ordered multiple sizes,360.66,70.58
ORD20469,CUST10082,Loyal Buyer,2024-06-08,2024-06,Accessories,1,76.05,22,8.5,No,0,0,0,0,Not returned,45.55,45.55
ORD20598,CUST10103,Loyal Buyer,2024-06-08,2024-06,Footwear,1,134.41,52,8.5,No,0,0,0,0,Not returned,73.91,73.91
ORD20955,CUST10165,Loyal Buyer,2024-06-08,2024-06,Tops,1,64.4,16,8.5,No,0,0,0,0,Not returned,39.9,39.9
ORD21116,CUST10195,Loyal Buyer,2024-06-08,2024-06,Footwear,2,307.04,104,8.5,No,0,0,0,0,Not returned,194.54,194.54
ORD21455,CUST10250,Serial Returner,2024-06-08,2024-06,Accessories,1,58.88,22,8.5,Yes,1,58.88,8,9.5,Ordered multiple sizes,28.38,-48.0
ORD21920,CUST10330,Occasional Returner,2024-06-08,2024-06,Accessories,1,74.83,22,8.5,No,0,0,0,0,Not returned,44.33,44.33
ORD22047,CUST10353,Bracket Buyer,2024-06-08,2024-06,Outerwear,3,595.17,234,8.5,No,0,0,0,0,Not returned,352.67,352.67
ORD22157,CUST10370,Serial Returner,2024-06-08,2024-06,Tops,2,77.22,32,8.5,No,0,0,0,0,Not returned,36.72,36.72
ORD22210,CUST10377,Loyal Buyer,2024-06-08,2024-06,Tops,1,56.93,16,8.5,No,0,0,0,0,Not returned,32.43,32.43
ORD23019,CUST10507,Bracket Buyer,2024-06-08,2024-06,Tops,1,48.98,16,8.5,Yes,1,48.98,10,9.5,Ordered multiple sizes,24.48,-44.0
ORD23588,CUST10600,Bracket Buyer,2024-06-08,2024-06,Outerwear,3,630.18,234,8.5,Yes,2,420.12,36,9.5,Ordered multiple sizes,387.68,-77.94
ORD23890,CUST10654,Serial Returner,2024-06-08,2024-06,Footwear,1,125.51,52,8.5,Yes,1,125.51,16,9.5,Arrived too late,65.01,-86.0
ORD23945,CUST10665,Bracket Buyer,2024-06-08,2024-06,Denim,3,238.2,96,8.5,No,0,0,0,0,Not returned,133.7,133.7
ORD23967,CUST10668,Loyal Buyer,2024-06-08,2024-06,Footwear,1,122.09,52,8.5,No,0,0,0,0,Not returned,61.59,61.59
ORD23998,CUST10676,Bracket Buyer,2024-06-08,2024-06,Accessories,3,186.6,66,8.5,Yes,2,124.4,16,9.5,Ordered multiple sizes,112.1,-37.8
ORD24281,CUST10721,Loyal Buyer,2024-06-08,2024-06,Denim,1,103.48,32,8.5,No,0,0,0,0,Not returned,62.98,62.98
ORD24342,CUST10731,Loyal Buyer,2024-06-08,2024-06,Denim,1,79.68,32,8.5,No,0,0,0,0,Not returned,39.18,39.18
ORD24345,CUST10731,Loyal Buyer,2024-06-08,2024-06,Tops,1,59.24,16,8.5,No,0,0,0,0,Not returned,34.74,34.74
ORD24572,CUST10766,Serial Returner,2024-06-08,2024-06,Accessories,2,152.12,44,8.5,No,0,0,0,0,Not returned,99.62,99.62
ORD24599,CUST10770,Occasional Returner,2024-06-08,2024-06,Denim,1,113.24,32,8.5,No,0,0,0,0,Not returned,72.74,72.74
ORD24699,CUST10790,Occasional Returner,2024-06-08,2024-06,Tops,1,54.13,16,8.5,No,0,0,0,0,Not returned,29.63,29.63
ORD25735,CUST10966,Bracket Buyer,2024-06-08,2024-06,Tops,2,129.62,32,8.5,No,0,0,0,0,Not returned,89.12,89.12
ORD25810,CUST10978,Loyal Buyer,2024-06-08,2024-06,Tops,1,53.1,16,8.5,No,0,0,0,0,Not returned,28.6,28.6
ORD25915,CUST10998,Occasional Returner,2024-06-08,2024-06,Tops,2,96.16,32,8.5,No,0,0,0,0,Not returned,55.66,55.66
ORD25977,CUST11008,Serial Returner,2024-06-08,2024-06,Denim,1,96.76,32,8.5,Yes,1,96.76,14,9.5,Quality issue,56.26,-64.0
ORD26491,CUST11101,Occasional Returner,2024-06-08,2024-06,Footwear,1,144.86,52,8.5,No,0,0,0,0,Not returned,84.36,84.36
ORD26551,CUST11111,Bracket Buyer,2024-06-08,2024-06,Tops,3,214.38,48,8.5,Yes,2,142.92,20,9.5,Ordered multiple sizes,157.88,-14.54
ORD26750,CUST11145,Serial Returner,2024-06-08,2024-06,Accessories,2,135.4,44,8.5,No,0,0,0,0,Not returned,82.9,82.9
ORD26968,CUST11184,Loyal Buyer,2024-06-08,2024-06,Accessories,2,164.02,44,8.5,No,0,0,0,0,Not returned,111.52,111.52
ORD27071,CUST11201,Serial Returner,2024-06-08,2024-06,Tops,2,114.74,32,8.5,Yes,1,57.37,10,9.5,Ordered multiple sizes,74.24,-2.63
ORD27186,CUST11221,Occasional Returner,2024-06-08,2024-06,Footwear,1,126.69,52,8.5,Yes,1,126.69,16,9.5,Wrong size,66.19,-86.0
ORD27255,CUST11233,Loyal Buyer,2024-06-08,2024-06,Footwear,1,128.67,52,8.5,No,0,0,0,0,Not returned,68.17,68.17
ORD28714,CUST11477,Bracket Buyer,2024-06-08,2024-06,Tops,3,173.61,48,8.5,Yes,2,115.74,20,9.5,Ordered multiple sizes,117.11,-28.13
ORD29039,CUST11532,Bracket Buyer,2024-06-08,2024-06,Tops,3,107.04,48,8.5,No,0,0,0,0,Not returned,50.54,50.54
ORD29171,CUST11555,Loyal Buyer,2024-06-08,2024-06,Tops,1,45.33,16,8.5,No,0,0,0,0,Not returned,20.83,20.83
ORD29455,CUST11602,Loyal Buyer,2024-06-08,2024-06,Footwear,1,159.67,52,8.5,No,0,0,0,0,Not returned,99.17,99.17
ORD30045,CUST11706,Serial Returner,2024-06-08,2024-06,Accessories,2,133.8,44,8.5,Yes,1,66.9,8,9.5,Ordered multiple sizes,81.3,-3.1
ORD30353,CUST11761,Occasional Returner,2024-06-08,2024-06,Denim,2,178.72,64,8.5,No,0,0,0,0,Not returned,106.22,106.22
ORD20151,CUST10029,Serial Returner,2024-06-09,2024-06,Tops,2,115.02,32,8.5,No,0,0,0,0,Not returned,74.52,74.52
ORD20353,CUST10063,Serial Returner,2024-06-09,2024-06,Tops,2,100.2,32,8.5,Yes,1,50.1,10,9.5,Wrong size,59.7,-9.9
ORD20790,CUST10139,Bracket Buyer,2024-06-09,2024-06,Denim,2,216.88,64,8.5,Yes,1,108.44,14,9.5,Ordered multiple sizes,144.38,12.44
ORD21127,CUST10198,Serial Returner,2024-06-09,2024-06,Denim,1,79.94,32,8.5,Yes,1,79.94,14,9.5,Ordered multiple sizes,39.44,-64.0
ORD21217,CUST10211,Loyal Buyer,2024-06-09,2024-06,Accessories,2,121.14,44,8.5,No,0,0,0,0,Not returned,68.64,68.64
ORD21689,CUST10290,Bracket Buyer,2024-06-09,2024-06,Outerwear,3,430.71,234,8.5,Yes,2,287.14,36,9.5,Ordered multiple sizes,188.21,-144.43
ORD22125,CUST10365,Serial Returner,2024-06-09,2024-06,Accessories,1,62.32,22,8.5,No,0,0,0,0,Not returned,31.82,31.82
ORD22337,CUST10395,Occasional Returner,2024-06-09,2024-06,Tops,1,56.76,16,8.5,No,0,0,0,0,Not returned,32.26,32.26
ORD23261,CUST10545,Loyal Buyer,2024-06-09,2024-06,Tops,1,57.09,16,8.5,No,0,0,0,0,Not returned,32.59,32.59
ORD24065,CUST10688,Serial Returner,2024-06-09,2024-06,Footwear,1,128.96,52,8.5,No,0,0,0,0,Not returned,68.46,68.46
ORD24105,CUST10695,Occasional Returner,2024-06-09,2024-06,Tops,1,43.75,16,8.5,No,0,0,0,0,Not returned,19.25,19.25
ORD24348,CUST10731,Loyal Buyer,2024-06-09,2024-06,Tops,1,50.99,16,8.5,No,0,0,0,0,Not returned,26.49,26.49
ORD25760,CUST10971,Loyal Buyer,2024-06-09,2024-06,Denim,1,75.04,32,8.5,No,0,0,0,0,Not returned,34.54,34.54
ORD26502,CUST11103,Occasional Returner,2024-06-09,2024-06,Outerwear,1,192.43,78,8.5,Yes,1,192.43,18,9.5,Changed mind,105.93,-114.0
ORD26862,CUST11165,Serial Returner,2024-06-09,2024-06,Footwear,2,226.38,104,8.5,Yes,1,113.19,16,9.5,Changed mind,113.88,-24.81
ORD26926,CUST11175,Loyal Buyer,2024-06-09,2024-06,Tops,1,54.21,16,8.5,No,0,0,0,0,Not returned,29.71,29.71
ORD27027,CUST11196,Serial Returner,2024-06-09,2024-06,Tops,2,99.74,32,8.5,No,0,0,0,0,Not returned,59.24,59.24
ORD28236,CUST11401,Serial Returner,2024-06-09,2024-06,Denim,2,239.46,64,8.5,No,0,0,0,0,Not returned,166.96,166.96
ORD28496,CUST11442,Occasional Returner,2024-06-09,2024-06,Denim,2,152.08,64,8.5,Yes,1,76.04,14,9.5,Wrong size,79.58,-19.96
ORD29431,CUST11598,Serial Returner,2024-06-09,2024-06,Footwear,2,275.5,104,8.5,No,0,0,0,0,Not returned,163.0,163.0
ORD29807,CUST11663,Loyal Buyer,2024-06-09,2024-06,Outerwear,1,219.98,78,8.5,No,0,0,0,0,Not returned,133.48,133.48
ORD30301,CUST11751,Loyal Buyer,2024-06-09,2024-06,Denim,1,80.77,32,8.5,No,0,0,0,0,Not returned,40.27,40.27
ORD20607,CUST10104,Loyal Buyer,2024-06-10,2024-06,Tops,1,46.14,16,8.5,No,0,0,0,0,Not returned,21.64,21.64
ORD21087,CUST10187,Occasional Returner,2024-06-10,2024-06,Accessories,1,69.93,22,8.5,Yes,1,69.93,8,9.5,Wrong size,39.43,-48.0
ORD21220,CUST10211,Loyal Buyer,2024-06-10,2024-06,Footwear,1,144.62,52,8.5,No,0,0,0,0,Not returned,84.12,84.12
ORD21375,CUST10238,Occasional Returner,2024-06-10,2024-06,Denim,2,190.12,64,8.5,No,0,0,0,0,Not returned,117.62,117.62
ORD21522,CUST10260,Occasional Returner,2024-06-10,2024-06,Footwear,1,132.29,52,8.5,No,0,0,0,0,Not returned,71.79,71.79
ORD22086,CUST10359,Occasional Returner,2024-06-10,2024-06,Tops,1,63.36,16,8.5,No,0,0,0,0,Not returned,38.86,38.86
ORD22594,CUST10441,Serial Returner,2024-06-10,2024-06,Accessories,1,64.86,22,8.5,Yes,1,64.86,8,9.5,Wrong size,34.36,-48.0
ORD22872,CUST10486,Loyal Buyer,2024-06-10,2024-06,Footwear,1,131.41,52,8.5,No,0,0,0,0,Not returned,70.91,70.91
ORD22880,CUST10487,Occasional Returner,2024-06-10,2024-06,Outerwear,1,163.32,78,8.5,Yes,1,163.32,18,9.5,Ordered multiple sizes,76.82,-114.0
ORD22903,CUST10490,Loyal Buyer,2024-06-10,2024-06,Denim,1,95.46,32,8.5,No,0,0,0,0,Not returned,54.96,54.96
ORD23263,CUST10546,Serial Returner,2024-06-10,2024-06,Tops,1,41.74,16,8.5,Yes,1,41.74,10,9.5,Ordered multiple sizes,17.24,-44.0
ORD23267,CUST10546,Serial Returner,2024-06-10,2024-06,Accessories,1,58.59,22,8.5,Yes,1,58.59,8,9.5,Wrong size,28.09,-48.0
ORD23427,CUST10575,Occasional Returner,2024-06-10,2024-06,Accessories,2,145.58,44,8.5,No,0,0,0,0,Not returned,93.08,93.08
ORD23756,CUST10630,Occasional Returner,2024-06-10,2024-06,Accessories,1,48.31,22,8.5,No,0,0,0,0,Not returned,17.81,17.81
ORD24387,CUST10737,Loyal Buyer,2024-06-10,2024-06,Denim,1,78.73,32,8.5,No,0,0,0,0,Not returned,38.23,38.23
ORD25076,CUST10857,Bracket Buyer,2024-06-10,2024-06,Denim,3,213.48,96,8.5,Yes,2,142.32,28,9.5,Ordered multiple sizes,108.98,-70.84
ORD25452,CUST10919,Serial Returner,2024-06-10,2024-06,Footwear,1,144.11,52,8.5,No,0,0,0,0,Not returned,83.61,83.61
ORD25524,CUST10930,Loyal Buyer,2024-06-10,2024-06,Denim,1,90.51,32,8.5,No,0,0,0,0,Not returned,50.01,50.01
ORD26071,CUST11026,Occasional Returner,2024-06-10,2024-06,Accessories,1,51.63,22,8.5,No,0,0,0,0,Not returned,21.13,21.13
ORD26142,CUST11039,Loyal Buyer,2024-06-10,2024-06,Denim,1,95.02,32,8.5,No,0,0,0,0,Not returned,54.52,54.52
ORD27058,CUST11200,Serial Returner,2024-06-10,2024-06,Tops,1,44.39,16,8.5,Yes,1,44.39,10,9.5,Ordered multiple sizes,19.89,-44.0
ORD27877,CUST11342,Occasional Returner,2024-06-10,2024-06,Tops,2,115.28,32,8.5,No,0,0,0,0,Not returned,74.78,74.78
ORD29373,CUST11586,Loyal Buyer,2024-06-10,2024-06,Denim,1,45.11,32,8.5,No,0,0,0,0,Not returned,4.61,4.61
ORD29385,CUST11589,Occasional Returner,2024-06-10,2024-06,Tops,1,37.04,16,8.5,No,0,0,0,0,Not returned,12.54,12.54
ORD29883,CUST11674,Loyal Buyer,2024-06-10,2024-06,Denim,1,92.32,32,8.5,No,0,0,0,0,Not returned,51.82,51.82
ORD29961,CUST11691,Serial Returner,2024-06-10,2024-06,Denim,2,163.0,64,8.5,Yes,1,81.5,14,9.5,Quality issue,90.5,-14.5
ORD30380,CUST11766,Serial Returner,2024-06-10,2024-06,Outerwear,1,208.29,78,8.5,Yes,1,208.29,18,9.5,Changed mind,121.79,-114.0
ORD30483,CUST11781,Loyal Buyer,2024-06-10,2024-06,Footwear,2,233.72,104,8.5,No,0,0,0,0,Not returned,121.22,121.22
ORD30570,CUST11797,Bracket Buyer,2024-06-10,2024-06,Outerwear,3,655.59,234,8.5,Yes,2,437.06,36,9.5,Ordered multiple sizes,413.09,-69.47
ORD20013,CUST10003,Serial Returner,2024-06-11,2024-06,Accessories,2,125.42,44,8.5,Yes,1,62.71,8,9.5,Ordered multiple sizes,72.92,-7.29
ORD21360,CUST10235,Occasional Returner,2024-06-11,2024-06,Tops,1,50.01,16,8.5,No,0,0,0,0,Not returned,25.51,25.51
ORD21397,CUST10242,Occasional Returner,2024-06-11,2024-06,Accessories,1,68.82,22,8.5,Yes,1,68.82,8,9.5,Ordered multiple sizes,38.32,-48.0
ORD21608,CUST10277,Serial Returner,2024-06-11,2024-06,Denim,2,198.84,64,8.5,Yes,1,99.42,14,9.5,Did not match description,126.34,3.42
ORD21816,CUST10310,Occasional Returner,2024-06-11,2024-06,Accessories,1,65.84,22,8.5,No,0,0,0,0,Not returned,35.34,35.34
